BaseLevel;BattleID;DateTime;Force;Lat;Lng;Name;ReassignedID;ReassignedLevel;SearchTerms;TemporalID;TroopID;TroopTemporalLinkID
Unit;{4F8C5E80-D570-4A80-B0C2-AE39CA24D776};1862-06-26 15:30:00;Union;37.5926272361;-77.320019783899994;Battery A, 1 Pennsylvania Light Artillery;;;battery a, one, 1, first, pennsylvania light artillery, PA;{7A8D9FC7-4C28-43FE-BDB2-19C2515CA6AC};{FE67DB95-9FA7-4E2C-8D67-F8B7E54BCE5D};{0071C804-0F51-4361-AC02-D62638EE7D8C}
Unit;{4F8C5E80-D570-4A80-B0C2-AE39CA24D776};1862-06-26 15:30:00;Confederate;37.6174919276;-77.382041194199999;2 Virginia Battalion;;;two, 2, virginia battalion, VA;{7A8D9FC7-4C28-43FE-BDB2-19C2515CA6AC};{53C0D387-131B-4D24-BE1D-14AADE554CDC};{86F0FDD1-7099-4AE9-A229-D69FD71224B2}
Unit;{4F8C5E80-D570-4A80-B0C2-AE39CA24D776};1862-06-26 18:00:00;Confederate;37.6083390163;-77.369610359299998;Pee Dee Artillery;;;Pee Dee Artillery, SC;{DE1E4F96-DA61-4649-970E-68E06453CC4B};{3AB98A6B-8F8B-417F-AB49-93E1714626F2};{868C82B6-3F70-455C-B7DD-D6FF9124D06C}
Brigade;{4F8C5E80-D570-4A80-B0C2-AE39CA24D776};1862-06-26 18:30:00;Union;37.611142944199997;-77.347459091499999;Martindale's Brigade;;;martindale's,first,1st;{71529890-D4F5-4E7F-9380-783328862837};{E78840EA-AF19-4304-A76C-B76C2358BE2D};{3CBB129A-56D4-43BA-83E9-D76076509096}
Unit;{4F8C5E80-D570-4A80-B0C2-AE39CA24D776};1862-06-26 17:00:00;Confederate;37.603346704300002;-77.365185297400004;55 Virginia;;;fifty five, 55, fifty fifth, virginia, VA;{9BABFE02-2E08-4F68-A5D5-CF0628B3D2E7};{19BCCD00-49E1-404F-9818-B15482643F22};{A8070EE6-6DF7-4335-AF17-D7FA5031D6AF}
Unit;{4F8C5E80-D570-4A80-B0C2-AE39CA24D776};1862-06-26 17:00:00;Union;37.594405989800002;-77.354146541000006;Battery B, 1 Pennsylvania Light Artillery;;;battery b, one, 1, first, pennsylvania light artillery, PA;{9BABFE02-2E08-4F68-A5D5-CF0628B3D2E7};{D12E2E86-E425-413A-8D2C-F5AC71C082BA};{BB0A82F6-957A-43E5-A9A5-D7FB919222FA}
Brigade;{4F8C5E80-D570-4A80-B0C2-AE39CA24D776};1862-06-26 19:30:00;Confederate;37.604796940200004;-77.365767864700004;Archer's Brigade;;;archer's,fifth,5th;{2652D569-4CD0-4995-8CC8-82EA8F391192};{63E0339D-B000-4E26-B4AB-2657E0D31378};{E630BF01-82D3-4555-9633-D8EC29B7E504}
Unit;{4F8C5E80-D570-4A80-B0C2-AE39CA24D776};1862-06-26 18:30:00;Union;37.608200130999997;-77.360962979999996;1 U.S. Sharpshooters;;;1 u.s. sharpshooters,us;{71529890-D4F5-4E7F-9380-783328862837};{BF2A1AD1-9889-4553-80EE-C5D2932B9501};{24362E2D-992F-480B-BEE1-DA07B5CB2803}
Unit;{4F8C5E80-D570-4A80-B0C2-AE39CA24D776};1862-06-26 18:30:00;Confederate;37.601958027800002;-77.361330807599998;14 Tennessee;;;fourteen, 14, fourteenth, tennessee, TN;{71529890-D4F5-4E7F-9380-783328862837};{85106D6D-D5D8-4904-A187-C1BFB5B3DF4D};{3502D495-74C0-4886-A7E8-DB550B1FC7B9}
Unit;{4F8C5E80-D570-4A80-B0C2-AE39CA24D776};1862-06-26 18:30:00;Confederate;37.599149302999997;-77.360676594799997;48 Georgia;;;forty eight, 48, forty eighth, georgia, GA;{71529890-D4F5-4E7F-9380-783328862837};{A27155B9-CDF3-4FCA-84D5-CAB70F602742};{B08F3817-93C5-4575-9AD8-DB796DAEB414}
Unit;{4F8C5E80-D570-4A80-B0C2-AE39CA24D776};1862-06-26 17:00:00;Union;37.604421302399999;-77.3332189204;Battery C, 1 Rhode Island Light Artillery;;;battery c, 1, one, rhode Island Light artillery, RI;{9BABFE02-2E08-4F68-A5D5-CF0628B3D2E7};{61FE192A-309F-4889-90A9-14C5F6600162};{3B8BCAAA-E670-483B-91CB-DD9613436E3D}
Unit;{4F8C5E80-D570-4A80-B0C2-AE39CA24D776};1862-06-26 17:00:00;Confederate;37.587186969000001;-77.392755533599995;Masters' Battery;;;master's battery, VA;{9BABFE02-2E08-4F68-A5D5-CF0628B3D2E7};{BC6614A5-A5E8-4713-A5E8-304FD83FFACC};{C3D533D1-C968-4E4D-8A30-DE26E82ADF96}
Unit;{4F8C5E80-D570-4A80-B0C2-AE39CA24D776};1862-06-26 15:30:00;Confederate;37.587186969000001;-77.392755533599995;Masters' Battery;;;master's battery, VA;{7A8D9FC7-4C28-43FE-BDB2-19C2515CA6AC};{BC6614A5-A5E8-4713-A5E8-304FD83FFACC};{51AD0442-71FF-4BBD-A223-DED8AB4F97C8}
Unit;{4F8C5E80-D570-4A80-B0C2-AE39CA24D776};1862-06-26 17:00:00;Confederate;37.601643097900002;-77.365833361400007;Andrews's Battery;;;andrew's battery, MD;{9BABFE02-2E08-4F68-A5D5-CF0628B3D2E7};{E0D0557D-02C2-4961-B4C8-2531CB37130D};{F6F0E5BF-1DA4-46A8-99AB-DFAA6D9945FA}
Unit;{4F8C5E80-D570-4A80-B0C2-AE39CA24D776};1862-06-26 17:00:00;Union;37.626684185099997;-77.3400630804;22 Massachusetts;;;twenty two, 22, twenty second, massachusetts, MA;{9BABFE02-2E08-4F68-A5D5-CF0628B3D2E7};{1CB69824-A9BB-4A37-82D1-4CC7982FC715};{23C68F84-CFEA-492D-9E0D-DFEDA12183D4}
Division;{4F8C5E80-D570-4A80-B0C2-AE39CA24D776};1862-06-26 15:30:00;Confederate;37.613385196899998;-77.3874014612;A.P. Hill's Division                                                                                ;;;a.p. hill's division;{7A8D9FC7-4C28-43FE-BDB2-19C2515CA6AC};{FFEFCF26-9696-44A0-A7DE-40F6E62B556A};{99C41818-17C7-4FF5-B1C6-E00C425582A5}
Unit;{4F8C5E80-D570-4A80-B0C2-AE39CA24D776};1862-06-26 19:30:00;Confederate;37.607668324400002;-77.369430145099997;Johnson's Battery;;;johnson's battery, VA;{2652D569-4CD0-4995-8CC8-82EA8F391192};{0FE520DE-CF30-410A-AF87-38661DABE28A};{E986A1DB-2326-4068-8FB7-E0BEB31062B6}
Unit;{4F8C5E80-D570-4A80-B0C2-AE39CA24D776};1862-06-26 19:30:00;Union;37.608200130999997;-77.360962979999996;1 U.S. Sharpshooters;;;1 u.s. sharpshooters,us;{2652D569-4CD0-4995-8CC8-82EA8F391192};{BF2A1AD1-9889-4553-80EE-C5D2932B9501};{420614C0-0114-42C3-8761-E1930AB0277C}
Division;{4F8C5E80-D570-4A80-B0C2-AE39CA24D776};1862-06-26 19:30:00;Confederate;37.626373934299998;-77.3364672087;Ewell's Division                                                                                    ;;;ewell's division;{2652D569-4CD0-4995-8CC8-82EA8F391192};{59DAEAE6-D2F2-4887-9579-72B9A41F7E91};{27EB7683-5FC8-47C4-BD35-E2362BEA69FB}
Unit;{4F8C5E80-D570-4A80-B0C2-AE39CA24D776};1862-06-26 18:30:00;Union;37.581404487999997;-77.325185411000007;Battery F, 1 Connecticut Heavy Artillery;;;battery f, one, 1, first, connecticut heavy artillery, CT;{71529890-D4F5-4E7F-9380-783328862837};{9CB7FCD3-52B4-4E9D-B65D-BE5E1E3641A5};{69C07610-CACE-44A3-ABDF-E2943F75942E}
Unit;{4F8C5E80-D570-4A80-B0C2-AE39CA24D776};1862-06-26 19:30:00;Confederate;37.584487743799997;-77.389257347099999;Letcher Artillery;;;letcher artillery, VA;{2652D569-4CD0-4995-8CC8-82EA8F391192};{DC436744-021A-4331-8BDE-CD5A27E2AF82};{F7052288-3FC1-4C33-BA3B-E3205D301AB3}
Unit;{4F8C5E80-D570-4A80-B0C2-AE39CA24D776};1862-06-26 18:00:00;Union;37.609923001200002;-77.360005929899998;13 Pennsylvania Reserves;;;thirteen, 13, thirteenth, pennsylvania reserves, PA;{DE1E4F96-DA61-4649-970E-68E06453CC4B};{B6D5CAB7-0FD7-4F2C-B819-E037257F65D3};{FEA22195-2C6F-4597-B9FE-E3ED085B8EFA}
Unit;{4F8C5E80-D570-4A80-B0C2-AE39CA24D776};1862-06-26 17:00:00;Union;37.6280816632;-77.338689079999995;13 New York;;;thirteen, 13, new york, NY;{9BABFE02-2E08-4F68-A5D5-CF0628B3D2E7};{DBDDD0A4-8EA3-4B52-8D0E-31A909C6B3E0};{38CD98FF-8A35-4CC6-837E-E4295B46B807}
Unit;{4F8C5E80-D570-4A80-B0C2-AE39CA24D776};1862-06-26 18:00:00;Union;37.592096272699997;-77.3560156578;7 Pennsylvania Reserves;;;seven, 7, pennsylvania, PA;{DE1E4F96-DA61-4649-970E-68E06453CC4B};{169DC272-ED88-4177-B0A6-18AA5EC1C41C};{6F800453-37DB-40D0-942B-E56AD2CD4900}
Unit;{4F8C5E80-D570-4A80-B0C2-AE39CA24D776};1862-06-26 18:30:00;Union;37.594405989800002;-77.354146541000006;Battery B, 1 Pennsylvania Light Artillery;;;battery b, one, 1, first, pennsylvania light artillery, PA;{71529890-D4F5-4E7F-9380-783328862837};{D12E2E86-E425-413A-8D2C-F5AC71C082BA};{0B648E02-95D0-4D53-949B-E57B2A0E130A}
Unit;{4F8C5E80-D570-4A80-B0C2-AE39CA24D776};1862-06-26 18:00:00;Confederate;37.588538999999997;-77.389118234999998;Long Island Artillery;;;long island artillery, VA;{DE1E4F96-DA61-4649-970E-68E06453CC4B};{1C5219CA-A87E-4C3E-9DAA-DDE7D839E004};{3686C7ED-744A-4959-BA63-E6375A6485E8}
Unit;{4F8C5E80-D570-4A80-B0C2-AE39CA24D776};1862-06-26 19:30:00;Confederate;37.591231802099998;-77.359861015899995;34 North Carolina;;;thirty four, 34, thirty fourth, north carolina, NC;{2652D569-4CD0-4995-8CC8-82EA8F391192};{E6184821-2E1E-47F1-9614-97F1B3527C49};{95C44118-DDE5-4C44-9314-E6A15F187599}
Unit;{4F8C5E80-D570-4A80-B0C2-AE39CA24D776};1862-06-26 17:00:00;Confederate;37.579441887999998;-77.390228792000002;Milledge Battery;;;milledge battery, VA;{9BABFE02-2E08-4F68-A5D5-CF0628B3D2E7};{39848BEA-2B7C-463C-B7BE-B87EA7A84B73};{15F703D5-5C98-402F-843E-E6F5C15B97EA}
Unit;{4F8C5E80-D570-4A80-B0C2-AE39CA24D776};1862-06-26 19:30:00;Union;37.592320111299998;-77.353909451000007;Batteries L & M, 3 U.S. Artillery;;;battery, m, l, three, 3, third, u.s., united states, artillery, US;{2652D569-4CD0-4995-8CC8-82EA8F391192};{DD22CA1B-6B61-4760-983D-DC92FD83864F};{CE6AB33F-D9AD-4770-9943-E7149121F385}
Unit;{4F8C5E80-D570-4A80-B0C2-AE39CA24D776};1862-06-26 17:00:00;Confederate;37.604825141200003;-77.366503482200002;60 Virginia;;;sixty, 60, sixtieth, virginia, VA;{9BABFE02-2E08-4F68-A5D5-CF0628B3D2E7};{84F12048-827F-4433-9A41-B5120B7A3264};{DF9ACC7D-6A5D-486A-8BF3-E72B9DD83C91}
Unit;{4F8C5E80-D570-4A80-B0C2-AE39CA24D776};1862-06-26 18:00:00;Union;37.617132495600003;-77.339162597400005;25 New York;;;twenty five, 25, twenty fifth, new york, NY;{DE1E4F96-DA61-4649-970E-68E06453CC4B};{1CCBE0DF-3057-453B-8620-41CA344F2D57};{58AE65D1-4160-4149-8DBF-E7740C08CA3A}
Unit;{4F8C5E80-D570-4A80-B0C2-AE39CA24D776};1862-06-26 19:30:00;Confederate;37.574051142000002;-77.399111359100004;Washington Artillery Battalion;;;washington artillery battalion, LA;{2652D569-4CD0-4995-8CC8-82EA8F391192};{7F455F69-7664-4C34-8AB5-B9826AC5B8C1};{F08D6F88-A228-4547-A3D5-E7A33822475C}
Unit;{4F8C5E80-D570-4A80-B0C2-AE39CA24D776};1862-06-26 19:30:00;Confederate;37.598194711300003;-77.381091669300005;Donaldsonville Artillery;;;donaldsonville artillery, LA;{2652D569-4CD0-4995-8CC8-82EA8F391192};{4447823D-658D-441A-B9E7-73F7BF628399};{37D968E6-D76A-4D3E-80BA-E7B3615FD42A}
Unit;{4F8C5E80-D570-4A80-B0C2-AE39CA24D776};1862-06-26 18:30:00;Confederate;37.599153273500001;-77.3658089268;Rhett's Artillery;;;rhett's artillery, SC;{71529890-D4F5-4E7F-9380-783328862837};{8FA2E643-9C67-4250-958C-C640F640B7AD};{B87431FC-2A58-4EAE-A48D-E8851D49854F}
Unit;{4F8C5E80-D570-4A80-B0C2-AE39CA24D776};1862-06-26 17:00:00;Union;37.611208884;-77.338548547000002;8 Illinois;;;8 illinois, eight, IL;{9BABFE02-2E08-4F68-A5D5-CF0628B3D2E7};{06FFE69A-3784-4CEA-948D-DECCFA636718};{BC8883A5-758E-4FE5-916A-E88712F62964}
Unit;{4F8C5E80-D570-4A80-B0C2-AE39CA24D776};1862-06-26 17:00:00;Union;37.605040271999997;-77.356994141000001;Battery C, 5 U. S. Artillery;;;battery c, five, 5, fifth, U.S., united states, artillery, US;{9BABFE02-2E08-4F68-A5D5-CF0628B3D2E7};{F037975A-B895-4478-9C9B-D998A311C187};{311ECD68-79BB-49BF-90FF-E973247BB1BF}
Unit;{4F8C5E80-D570-4A80-B0C2-AE39CA24D776};1862-06-26 18:30:00;Confederate;37.586355500000003;-77.388786345;3rd Richmond Howitzers;;;third, 3rd, richmond howitzers, VA;{71529890-D4F5-4E7F-9380-783328862837};{F15FF1DA-B3D7-444D-A83A-3625D2879837};{FD88B05E-2264-4D91-BBC1-E979132EB5D4}
Unit;{4F8C5E80-D570-4A80-B0C2-AE39CA24D776};1862-06-26 18:30:00;Union;37.611606223599999;-77.358526857200005;1 Pennsylvania Reserves;;;one, 1, first, pennsylvania reserves, PA;{71529890-D4F5-4E7F-9380-783328862837};{FFFAF785-C43D-4863-9826-CD1FE289990B};{AA77E25A-192B-4A7A-82B9-EAC29EF2C359}
Unit;{4F8C5E80-D570-4A80-B0C2-AE39CA24D776};1862-06-26 19:30:00;Confederate;37.6157214431;-77.358167465700006;3 Louisiana Battalion;;;three, 3, third, louisiana battalion, LA;{2652D569-4CD0-4995-8CC8-82EA8F391192};{47BEE613-6389-4145-A3F7-767AB031EB6D};{CA0CC183-35DF-40D5-97D2-EBFC52F343CA}
Unit;{4F8C5E80-D570-4A80-B0C2-AE39CA24D776};1862-06-26 15:30:00;Union;37.626712321299998;-77.336608083000002;25 New York;;;twenty five, 25, twenty fifth, new york, NY;{7A8D9FC7-4C28-43FE-BDB2-19C2515CA6AC};{1CCBE0DF-3057-453B-8620-41CA344F2D57};{F7FE6FDE-6CB6-433B-87B3-EC00BF2F37F8}
Unit;{4F8C5E80-D570-4A80-B0C2-AE39CA24D776};1862-06-26 15:30:00;Union;37.611208884;-77.338548547000002;8 Illinois;;;8 illinois, eight, IL;{7A8D9FC7-4C28-43FE-BDB2-19C2515CA6AC};{06FFE69A-3784-4CEA-948D-DECCFA636718};{35BA8825-3259-4C45-A331-EC816F76E5AF}
Unit;{4F8C5E80-D570-4A80-B0C2-AE39CA24D776};1862-06-26 19:30:00;Union;37.606506113999998;-77.358349353999998;Battery K, 5 U.S. Artillery;;;battery k, five, 5, fifth, u.s., united states, artillery, US;{2652D569-4CD0-4995-8CC8-82EA8F391192};{0F75B2D8-E0AC-428A-8F3B-F9AF2C8EA455};{DA392EE5-51A8-482E-B4C9-ED4B0A815AD3}
Unit;{4F8C5E80-D570-4A80-B0C2-AE39CA24D776};1862-06-26 17:00:00;Union;37.581404487999997;-77.325185411000007;Battery F, 1 Connecticut Heavy Artillery;;;battery f, one, 1, first, connecticut heavy artillery, CT;{9BABFE02-2E08-4F68-A5D5-CF0628B3D2E7};{9CB7FCD3-52B4-4E9D-B65D-BE5E1E3641A5};{1C191BD4-167D-4702-8891-EDC5DB02EE27}
Unit;{4F8C5E80-D570-4A80-B0C2-AE39CA24D776};1862-06-26 18:00:00;Union;37.611370344100003;-77.351253684599996;62 Pennsylvania;;;sixty two, 62, sixty second, pennsylvania, PA;{DE1E4F96-DA61-4649-970E-68E06453CC4B};{FA56E5F3-A026-4542-94A4-EFDCE97AA22E};{7BE980D1-2BF7-4E91-8830-EF3DC6016115}
Army;{4F8C5E80-D570-4A80-B0C2-AE39CA24D776};1862-06-26 19:30:00;Confederate;37.605875892;-77.381942462200001;Lee;;;lee;{2652D569-4CD0-4995-8CC8-82EA8F391192};{9F67403D-B940-4215-BAB3-68228660308C};{31A39DB0-6746-46B0-A9B9-EF9F697CD321}
Division;{4F8C5E80-D570-4A80-B0C2-AE39CA24D776};1862-06-26 18:30:00;Confederate;37.599412008500003;-77.377628909799995;D.H. Hill's Division                                                                                ;;;d.h. hill's division;{71529890-D4F5-4E7F-9380-783328862837};{C5AE6C65-A5BA-4E4F-92E1-DC7BFF746763};{89137D57-E720-40FF-BBC9-F0FA25ECC822}
Unit;{4F8C5E80-D570-4A80-B0C2-AE39CA24D776};1862-06-26 18:00:00;Confederate;37.576479845000001;-77.377287863000006;Fluvanna Battery;;;fluvanna battery, VA;{DE1E4F96-DA61-4649-970E-68E06453CC4B};{5D7E3116-09B1-4F1C-8C8B-B63486A9BA55};{52824E58-85DA-4B51-BFF9-F12E77BC26F4}
Unit;{4F8C5E80-D570-4A80-B0C2-AE39CA24D776};1862-06-26 18:00:00;Union;37.596369395099998;-77.351409627099997;9 Pennsylvania Reserves;;;nine, 9, ninth, pennsylvania reserves, PA;{DE1E4F96-DA61-4649-970E-68E06453CC4B};{51F9B3F7-73F9-49BB-AB16-CBD17ADE5760};{6F2D0226-D575-4261-A378-F15609AF8F27}
Division;{4F8C5E80-D570-4A80-B0C2-AE39CA24D776};1862-06-26 18:00:00;Confederate;37.599941039999997;-77.372971486400004;A.P. Hill's Division                                                                                ;;;a.p. hill's division;{DE1E4F96-DA61-4649-970E-68E06453CC4B};{FFEFCF26-9696-44A0-A7DE-40F6E62B556A};{E84F72F7-5BC6-4871-8CB9-F1C71520206D}
Brigade;{4F8C5E80-D570-4A80-B0C2-AE39CA24D776};1862-06-26 18:30:00;Confederate;37.604672562200001;-77.3665074285;Archer's Brigade;;;archer's,fifth,5th;{71529890-D4F5-4E7F-9380-783328862837};{63E0339D-B000-4E26-B4AB-2657E0D31378};{77911BCA-48E3-4EEA-AA1B-F21037AA4624}
Division;{4F8C5E80-D570-4A80-B0C2-AE39CA24D776};1862-06-26 19:30:00;Union;37.6103927216;-77.340996753900001;Morell's Division                                                                                   ;;;morell's division;{2652D569-4CD0-4995-8CC8-82EA8F391192};{DAEFC7EC-1D01-4CF3-B0C2-A05F98D10CAC};{888ABC24-F9CB-4E5A-A79D-F33D5951E4C5}
Brigade;{4F8C5E80-D570-4A80-B0C2-AE39CA24D776};1862-06-26 18:30:00;Confederate;37.613232475799997;-77.367751414799997;J.R. Anderson's Brigade;;;j.r. anderson's,third,3rd;{71529890-D4F5-4E7F-9380-783328862837};{046C68EB-0D25-4BB1-B2FB-5A289715AAB6};{3A168FEC-3631-48AB-B942-F3CA7B6A29CA}
Unit;{4F8C5E80-D570-4A80-B0C2-AE39CA24D776};1862-06-26 19:30:00;Union;37.578934149600002;-77.332244609300005;22 Massachusetts;;;twenty two, 22, twenty second, massachusetts, MA;{2652D569-4CD0-4995-8CC8-82EA8F391192};{1CB69824-A9BB-4A37-82D1-4CC7982FC715};{F0BEA7AE-FEB3-4F12-909C-F41F265E9CCA}
Unit;{4F8C5E80-D570-4A80-B0C2-AE39CA24D776};1862-06-26 19:30:00;Union;37.613157355399998;-77.355080645300006;2 Pennsylvania Reserves;;;two, 2, second, pennsylvania reserves, PA;{2652D569-4CD0-4995-8CC8-82EA8F391192};{1397CF89-7748-45D5-BD44-B2517A770D4A};{D8463B3B-B147-4205-8A5E-F4DF1AB10905}
Unit;{4F8C5E80-D570-4A80-B0C2-AE39CA24D776};1862-06-26 19:30:00;Confederate;37.596331321400001;-77.360484721800006;1 North Carolina;;;one, 1, north carolina, NC;{2652D569-4CD0-4995-8CC8-82EA8F391192};{1F87143E-7DB3-4A6D-9FBC-34ED7FB52D2D};{CFA53BAF-72BF-4DC7-B671-F7C36434ACD8}
Unit;{4F8C5E80-D570-4A80-B0C2-AE39CA24D776};1862-06-26 18:00:00;Confederate;37.605705561299999;-77.3649172553;5 Alabama Battalion;;;five, 5, fifth, alabama battalion, AL;{DE1E4F96-DA61-4649-970E-68E06453CC4B};{FB68FCD6-95E1-49C5-A8C6-E29E95B683EA};{058C7F36-4D1A-44CD-86B9-F80A150511E3}
Unit;{4F8C5E80-D570-4A80-B0C2-AE39CA24D776};1862-06-26 18:30:00;Confederate;37.601696223499999;-77.365772596900001;Andrews's Battery;;;andrew's battery, MD;{71529890-D4F5-4E7F-9380-783328862837};{E0D0557D-02C2-4961-B4C8-2531CB37130D};{5E1DF72F-D33E-41C2-96D1-F868BCDDCD5E}
Brigade;{4F8C5E80-D570-4A80-B0C2-AE39CA24D776};1862-06-26 17:00:00;Union;37.623514078500001;-77.338170484200006;Martindale's Brigade;;;martindale's,first,1st;{9BABFE02-2E08-4F68-A5D5-CF0628B3D2E7};{E78840EA-AF19-4304-A76C-B76C2358BE2D};{EF5D4C44-1C56-4544-AB17-F94D4A9D7DC4}
Unit;{4F8C5E80-D570-4A80-B0C2-AE39CA24D776};1862-06-26 18:00:00;Confederate;37.596702264800001;-77.371706311200001;44 Georgia;;;forty four, 44, forty fourth, GA;{DE1E4F96-DA61-4649-970E-68E06453CC4B};{C452C45E-3DC6-4943-9D66-760A3C523167};{5710FFEA-0AC0-4BAD-B7D7-F9E448139DD6}
Unit;{4F8C5E80-D570-4A80-B0C2-AE39CA24D776};1862-06-26 18:00:00;Confederate;37.595867115700003;-77.371799930600005;1 North Carolina;;;one, 1, north carolina, NC;{DE1E4F96-DA61-4649-970E-68E06453CC4B};{1F87143E-7DB3-4A6D-9FBC-34ED7FB52D2D};{52F58613-686E-4F6A-9460-FABE08E5668B}
Unit;{4F8C5E80-D570-4A80-B0C2-AE39CA24D776};1862-06-26 18:30:00;Confederate;37.598523128399997;-77.359269028100002;3 North Carolina;;;three, 3, third north carolina, NC;{71529890-D4F5-4E7F-9380-783328862837};{BFC25520-F377-4CB6-B746-64FE265550C7};{A8AF58C2-F577-411A-8D10-FAD213B83494}
Unit;{4F8C5E80-D570-4A80-B0C2-AE39CA24D776};1862-06-26 19:30:00;Union;37.601944613599997;-77.352156416900002;4 Pennsylvania Reserves;;;four, 4, fourth, pennsylvania reserves, PA;{2652D569-4CD0-4995-8CC8-82EA8F391192};{39CB48A9-0011-46BE-ACC2-526E93193059};{D7D7F3FB-E735-4BB8-8445-FAF4E0BDCD59}
Unit;{4F8C5E80-D570-4A80-B0C2-AE39CA24D776};1862-06-26 18:30:00;Confederate;37.596331321400001;-77.360484721800006;1 North Carolina;;;one, 1, north carolina, NC;{71529890-D4F5-4E7F-9380-783328862837};{1F87143E-7DB3-4A6D-9FBC-34ED7FB52D2D};{A62E68AE-A4D9-439B-8EB1-FB18416DD11E}
Brigade;{4F8C5E80-D570-4A80-B0C2-AE39CA24D776};1862-06-26 15:30:00;Union;37.609394727800002;-77.3549254789;Reynolds's Brigade;;;reynolds's,first,1st;{7A8D9FC7-4C28-43FE-BDB2-19C2515CA6AC};{EC27C221-99EA-4533-8C53-58AE6CB04D71};{C45632B1-DF9C-4FFF-9FD4-FB7ABD67C4DD}
Unit;{4F8C5E80-D570-4A80-B0C2-AE39CA24D776};1862-06-26 18:00:00;Confederate;37.606139239500003;-77.363392539299994;19 Georgia;;;nineteen, 19, nineteenth, georgia, GA;{DE1E4F96-DA61-4649-970E-68E06453CC4B};{330DDDD6-B0AC-4106-B227-3AD741696F9D};{51B0EFC2-BEB2-4569-8DFC-FC5BD7AC909D}
Unit;{4F8C5E80-D570-4A80-B0C2-AE39CA24D776};1862-06-26 15:30:00;Union;37.581459803000001;-77.325185411000007;Battery F, 1 Connecticut Heavy Artillery;;;battery f, one, 1, first, connecticut heavy artillery, CT;{7A8D9FC7-4C28-43FE-BDB2-19C2515CA6AC};{9CB7FCD3-52B4-4E9D-B65D-BE5E1E3641A5};{44CD5E51-56B2-4494-946D-FC8AE6249FBD}
Division;{4F8C5E80-D570-4A80-B0C2-AE39CA24D776};1862-06-26 18:00:00;Confederate;37.578639144100002;-77.3937730536;Longstreet's Division                                                                               ;;;longstreet's division;{DE1E4F96-DA61-4649-970E-68E06453CC4B};{DDDECAB9-D496-4437-B781-77A4C6B88F16};{4160484A-20ED-4FB3-ADA2-FD50FFF8DFCE}
Brigade;{4F8C5E80-D570-4A80-B0C2-AE39CA24D776};1862-06-26 19:30:00;Confederate;37.597778429500003;-77.360994860399998;Ripley's Brigade;;;ripley's,fifth,5th;{2652D569-4CD0-4995-8CC8-82EA8F391192};{65D880CB-EC21-4757-B4C7-8FF6D7720D7D};{BAED24D2-7047-4A53-ADF4-FE478A84FB7D}
Brigade;{4F8C5E80-D570-4A80-B0C2-AE39CA24D776};1862-06-26 18:00:00;Union;37.610145756100003;-77.347838578400001;Griffin's Brigade;;;griffin's,second,2nd;{DE1E4F96-DA61-4649-970E-68E06453CC4B};{F4E66B51-588F-46A5-91EA-8C099CA90088};{AE0A14FC-0F7F-4B6F-83AC-FEC5334A858C}
Unit;{4F8C5E80-D570-4A80-B0C2-AE39CA24D776};1862-06-26 18:00:00;Union;37.612377537999997;-77.350885497700006;9 Massachusetts;;;nine, 9, ninth, massachusetts, MA;{DE1E4F96-DA61-4649-970E-68E06453CC4B};{7A30DD02-9EDA-4590-AD90-ACFD0A699005};{CC037A3D-225F-4B98-8951-FEC6F1EE3C84}
Unit;{4F8C5E80-D570-4A80-B0C2-AE39CA24D776};1862-06-26 18:00:00;Confederate;37.608454012599999;-77.363695318599994;49 Georgia;;;forty nine, 49, forty ninth, georgia, GA;{DE1E4F96-DA61-4649-970E-68E06453CC4B};{D98BC4B0-22DC-4633-A6A6-F3B96F871D17};{0B00F4B5-2FF2-40EA-9018-FF0914BA7957}
Unit;{4F8C5E80-D570-4A80-B0C2-AE39CA24D776};1862-06-26 15:30:00;Confederate;37.615831348299999;-77.381822786699999;Purcell Artillery;;;purcell, artillery, VA;{7A8D9FC7-4C28-43FE-BDB2-19C2515CA6AC};{76F00C09-E1FD-4286-90F7-0BC4DC080A66};{70798667-3A5B-40E8-AF3B-FFFDDF9B122E}
